layer,feature_id,active_count,active_fraction,total_activation,mean_activation_when_active,max_activation,sae_folder
18,887,75,0.01711547238703788,25562.17578125,340.8290104166667,573.5946044921875,resid_post_all/layer_18_width_16k_l0_small
18,1350,74,0.016887266088544045,43432.235107421875,586.9220960462416,948.115478515625,resid_post_all/layer_18_width_16k_l0_small
18,2255,74,0.016887266088544045,24772.337493896484,334.7613174850876,785.991455078125,resid_post_all/layer_18_width_16k_l0_small
18,6354,73,0.016659059790050206,36730.086669921875,503.1518721907106,1004.674072265625,resid_post_all/layer_18_width_16k_l0_small
18,9258,73,0.016659059790050206,26839.603546142578,367.6658020019531,501.8266906738281,resid_post_all/layer_18_width_16k_l0_small
18,2661,73,0.016659059790050206,16465.603439331055,225.5562114976857,367.2959289550781,resid_post_all/layer_18_width_16k_l0_small
18,160,72,0.016430853491556367,52611.973388671875,730.7218526204427,1701.56298828125,resid_post_all/layer_18_width_16k_l0_small
18,14262,72,0.016430853491556367,33680.25894165039,467.78137418958875,740.64453125,resid_post_all/layer_18_width_16k_l0_small
18,1029,72,0.016430853491556367,25260.376190185547,350.8385581970215,534.4098510742188,resid_post_all/layer_18_width_16k_l0_small
18,10513,72,0.016430853491556367,23968.709045410156,332.89873674180774,624.96142578125,resid_post_all/layer_18_width_16k_l0_small
18,4247,71,0.01620264719306253,27108.93145751953,381.81593602140185,595.7864990234375,resid_post_all/layer_18_width_16k_l0_small
18,272,70,0.01597444089456869,43803.64208984375,625.7663155691964,1619.4080810546875,resid_post_all/layer_18_width_16k_l0_small
18,11433,70,0.01597444089456869,34239.73458862305,489.1390655517578,740.384033203125,resid_post_all/layer_18_width_16k_l0_small
18,3861,70,0.01597444089456869,20764.144012451172,296.63062874930245,490.22467041015625,resid_post_all/layer_18_width_16k_l0_small
18,7280,69,0.01574623459607485,28859.62973022461,418.25550333658856,796.17138671875,resid_post_all/layer_18_width_16k_l0_small
18,1705,69,0.01574623459607485,27024.34698486328,391.657202679178,768.5134887695312,resid_post_all/layer_18_width_16k_l0_small
18,10432,69,0.01574623459607485,19950.39208984375,289.1361172441123,465.70758056640625,resid_post_all/layer_18_width_16k_l0_small
18,706,68,0.015518028297581013,83045.82495117188,1221.2621316348805,2062.5,resid_post_all/layer_18_width_16k_l0_small
18,217,68,0.015518028297581013,53435.35009765625,785.8139720243566,1617.11279296875,resid_post_all/layer_18_width_16k_l0_small
18,11157,68,0.015518028297581013,22105.21597290039,325.0767054838293,436.6618957519531,resid_post_all/layer_18_width_16k_l0_small
18,10740,67,0.015289821999087174,24476.5908203125,365.3222510494403,614.9581298828125,resid_post_all/layer_18_width_16k_l0_small
18,13314,67,0.015289821999087174,22740.452911376953,339.4097449459247,512.6419067382812,resid_post_all/layer_18_width_16k_l0_small
18,10372,67,0.015289821999087174,16772.16680908203,250.33084789674675,396.620849609375,resid_post_all/layer_18_width_16k_l0_small
18,10054,66,0.015061615700593337,28484.26351928711,431.57975029222894,1093.6103515625,resid_post_all/layer_18_width_16k_l0_small
18,6325,66,0.015061615700593337,26157.790161132812,396.33015395655775,798.98828125,resid_post_all/layer_18_width_16k_l0_small
18,815,66,0.015061615700593337,20078.679656982422,304.2224190451882,483.989013671875,resid_post_all/layer_18_width_16k_l0_small
18,4059,65,0.014833409402099498,23840.047393798828,366.76995990459733,700.3385620117188,resid_post_all/layer_18_width_16k_l0_small
18,1354,65,0.014833409402099498,23652.225708007812,363.8803955078125,595.9103393554688,resid_post_all/layer_18_width_16k_l0_small
18,1343,65,0.014833409402099498,14631.586044311523,225.1013237586388,502.759521484375,resid_post_all/layer_18_width_16k_l0_small
18,1272,64,0.01460520310360566,18677.34930419922,291.8335828781128,559.0098266601562,resid_post_all/layer_18_width_16k_l0_small
18,8176,64,0.01460520310360566,17077.06787109375,266.82918548583984,405.1370849609375,resid_post_all/layer_18_width_16k_l0_small
18,11478,63,0.01437699680511182,22894.135635375977,363.3989783393012,904.0196533203125,resid_post_all/layer_18_width_16k_l0_small
18,4622,63,0.01437699680511182,15884.034729003906,252.12753538101438,374.70599365234375,resid_post_all/layer_18_width_16k_l0_small
18,6546,63,0.01437699680511182,14686.86962890625,233.12491474454364,374.5411376953125,resid_post_all/layer_18_width_16k_l0_small
18,3066,62,0.014148790506617983,19568.6357421875,315.62315713205646,538.2706298828125,resid_post_all/layer_18_width_16k_l0_small
18,2685,61,0.013920584208124144,59012.91290283203,967.4248016857711,1805.90185546875,resid_post_all/layer_18_width_16k_l0_small
18,7552,61,0.013920584208124144,21202.93133544922,347.58903828605276,472.2447509765625,resid_post_all/layer_18_width_16k_l0_small
18,7281,61,0.013920584208124144,16261.546096801758,266.5827228983895,428.8941955566406,resid_post_all/layer_18_width_16k_l0_small
18,8782,61,0.013920584208124144,13072.918472290039,214.31013889000064,313.6384582519531,resid_post_all/layer_18_width_16k_l0_small
18,9578,61,0.013920584208124144,12349.093246459961,202.44415158131085,342.2425537109375,resid_post_all/layer_18_width_16k_l0_small
